epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,3234.08,1.09877,1.6907,1.27192,1.31302,0.69776,0.61358,0.70258,0.48204,0.7494,0.58189,0.71095,0.48032,1.11125,1.76613,1.21148,1.29005,0.000726312,0.000726312,0.000726312
59,3289.13,1.08599,1.67001,1.24442,1.31417,0.74208,0.55707,0.67591,0.47133,0.74868,0.56233,0.6838,0.47086,1.11814,1.75955,1.24788,1.27363,0.000709809,0.000709809,0.000709809
60,3344.44,1.06574,1.67076,1.23613,1.27955,0.8133,0.63741,0.72979,0.50102,0.80489,0.65602,0.73858,0.50618,1.09401,1.7714,1.12691,1.28868,0.000693305,0.000693305,0.000693305
61,3399.93,1.08996,1.70032,1.23013,1.27572,0.74517,0.63241,0.71788,0.50719,0.75018,0.63672,0.72228,0.50085,1.08341,1.69737,1.175,1.26236,0.000676802,0.000676802,0.000676802
62,3454.97,1.05269,1.64166,1.19356,1.27007,0.7111,0.65264,0.69141,0.47448,0.70873,0.65984,0.69867,0.47053,1.09609,1.655,1.16246,1.28816,0.000660299,0.000660299,0.000660299
63,3509.9,1.05039,1.69127,1.18335,1.26321,0.73228,0.66882,0.70068,0.49885,0.73345,0.67179,0.70702,0.49552,1.0448,1.66516,1.14186,1.25063,0.000643795,0.000643795,0.000643795
64,3565.24,1.04847,1.66941,1.18808,1.25293,0.78333,0.63589,0.72609,0.52321,0.78877,0.63984,0.73376,0.50378,1.03306,1.65568,1.11136,1.24108,0.000627292,0.000627292,0.000627292
65,3621.04,1.0242,1.61787,1.16346,1.24425,0.75331,0.63696,0.71022,0.50146,0.76057,0.64304,0.71714,0.49566,1.05635,1.61991,1.14121,1.24879,0.000610789,0.000610789,0.000610789
66,3676.14,1.02631,1.58651,1.15305,1.23374,0.72919,0.6935,0.73507,0.51197,0.71633,0.70313,0.73739,0.49581,1.0757,1.67624,1.11502,1.25501,0.000594286,0.000594286,0.000594286
67,3731.03,1.04461,1.65575,1.16475,1.25007,0.80185,0.62045,0.73978,0.52656,0.78535,0.63078,0.74507,0.52036,1.05426,1.56794,1.10195,1.24675,0.000577782,0.000577782,0.000577782
68,3786.72,1.01266,1.61445,1.14111,1.2259,0.78495,0.65699,0.73164,0.51787,0.79079,0.66384,0.74034,0.51535,1.02755,1.66097,1.09706,1.2251,0.000561279,0.000561279,0.000561279
69,3841.83,1.00926,1.61097,1.12367,1.2176,0.73714,0.66937,0.74108,0.53149,0.74088,0.67283,0.74653,0.5198,1.03266,1.61647,1.09501,1.23057,0.000544776,0.000544776,0.000544776
70,3897.62,0.99962,1.59119,1.10099,1.21746,0.77384,0.67017,0.74188,0.5301,0.77534,0.66739,0.74508,0.51851,1.04669,1.6917,1.0725,1.24999,0.000528272,0.000528272,0.000528272
71,3952.62,0.98462,1.54509,1.09986,1.21836,0.70177,0.67037,0.73349,0.52049,0.70715,0.67545,0.7366,0.51915,1.05174,1.68158,1.10352,1.24923,0.000511769,0.000511769,0.000511769
72,4007.5,0.98418,1.54419,1.09326,1.21468,0.80062,0.64883,0.75268,0.53836,0.80341,0.65137,0.75682,0.52961,1.02729,1.60354,1.05499,1.23397,0.000495266,0.000495266,0.000495266
73,4063.22,0.9799,1.56439,1.08196,1.20088,0.76788,0.69562,0.75644,0.52182,0.77682,0.69905,0.76103,0.51854,1.05029,1.62435,1.05468,1.22831,0.000478762,0.000478762,0.000478762
74,4118.4,0.95385,1.5409,1.04927,1.17713,0.74838,0.6585,0.74418,0.53243,0.75146,0.66104,0.74759,0.51794,1.03039,1.64957,1.1099,1.23913,0.000462259,0.000462259,0.000462259
75,4173.47,0.97323,1.51449,1.0618,1.19527,0.76293,0.69172,0.74063,0.52708,0.77084,0.69468,0.75001,0.51748,1.04286,1.65185,1.05034,1.24601,0.000445756,0.000445756,0.000445756
76,4228.56,0.97466,1.54249,1.05261,1.18492,0.7773,0.62564,0.75102,0.53803,0.76913,0.63931,0.75577,0.52443,1.0403,1.60539,1.06604,1.23176,0.000429253,0.000429253,0.000429253
77,4283.69,0.94948,1.51987,1.04244,1.18619,0.76278,0.6852,0.7525,0.54019,0.76412,0.68621,0.7586,0.53235,1.03563,1.68161,1.05292,1.2369,0.000412749,0.000412749,0.000412749
78,4339.42,0.94745,1.52335,1.04304,1.17998,0.80401,0.60699,0.7432,0.52971,0.80767,0.61308,0.74859,0.51454,1.02424,1.54763,1.05573,1.22883,0.000396246,0.000396246,0.000396246
