epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,4162.94,0.7539,1.25712,0.73612,1.03956,0.8795,0.63967,0.78652,0.59875,0.88551,0.64399,0.79142,0.57301,0.93965,1.64603,0.89845,1.15948,0.000379743,0.000379743,0.000379743
80,4215.16,0.74879,1.25263,0.74085,1.04171,0.87161,0.66506,0.79056,0.599,0.87549,0.66759,0.7942,0.57545,0.91367,1.60731,0.87133,1.14941,0.000363239,0.000363239,0.000363239
81,4267.29,0.74596,1.2632,0.73558,1.03615,0.75274,0.75497,0.79206,0.61128,0.76026,0.76182,0.79501,0.58305,0.92714,1.61226,0.89203,1.15817,0.000346736,0.000346736,0.000346736
82,4320.13,0.74182,1.26361,0.73216,1.04079,0.84764,0.69464,0.7965,0.60602,0.85835,0.70326,0.803,0.57859,0.91409,1.61866,0.86887,1.15005,0.000330233,0.000330233,0.000330233
83,4372.13,0.74164,1.2377,0.72055,1.03257,0.91382,0.66822,0.80524,0.60575,0.91906,0.67319,0.80373,0.58776,0.91969,1.58018,0.81526,1.15703,0.000313729,0.000313729,0.000313729
84,4425.37,0.7315,1.22669,0.69964,1.02208,0.88446,0.69035,0.80553,0.60596,0.88618,0.69926,0.80843,0.58628,0.9423,1.59295,0.83963,1.18482,0.000297226,0.000297226,0.000297226
85,4477.4,0.71817,1.21729,0.68243,1.02137,0.88084,0.66985,0.79219,0.60718,0.88921,0.67594,0.79263,0.58503,0.91349,1.56581,0.89701,1.1426,0.000280723,0.000280723,0.000280723
86,4529.59,0.72406,1.18869,0.69168,1.0157,0.85072,0.70217,0.80161,0.60884,0.85136,0.70318,0.80359,0.58584,0.93412,1.58757,0.87168,1.16268,0.00026422,0.00026422,0.00026422
87,4582.29,0.71783,1.21627,0.6933,1.02289,0.84108,0.70664,0.80222,0.61625,0.84545,0.71095,0.80321,0.59105,0.89467,1.57331,0.86682,1.13997,0.000247716,0.000247716,0.000247716
88,4635.3,0.71518,1.21881,0.67786,1.01829,0.87815,0.65084,0.78747,0.60002,0.872,0.65337,0.78724,0.58004,0.91148,1.60274,0.86852,1.15692,0.000231213,0.000231213,0.000231213
89,4687.97,0.70732,1.21451,0.66887,1.01362,0.91721,0.6657,0.799,0.60222,0.91721,0.6657,0.79125,0.57245,0.90858,1.59967,0.83973,1.16161,0.00021471,0.00021471,0.00021471
90,4740.48,0.69711,1.19547,0.65723,1.00562,0.91002,0.66349,0.80274,0.61449,0.90573,0.66719,0.79623,0.58971,0.91459,1.5905,0.84674,1.14806,0.000198206,0.000198206,0.000198206
91,4827.76,0.66688,1.16439,0.58728,0.98749,0.89563,0.67619,0.7921,0.60574,0.89418,0.67543,0.79104,0.57731,0.92465,1.62183,0.87032,1.15453,0.000181703,0.000181703,0.000181703
92,4881.19,0.6455,1.13408,0.56475,0.97396,0.85634,0.69243,0.80839,0.61985,0.85022,0.70358,0.80239,0.59305,0.89631,1.60654,0.82993,1.14327,0.0001652,0.0001652,0.0001652
93,4935.33,0.63998,1.12533,0.54481,0.97129,0.87745,0.6993,0.79692,0.60734,0.87429,0.69676,0.79104,0.5768,0.9147,1.64302,0.84412,1.15403,0.000148696,0.000148696,0.000148696
94,4987.98,0.63157,1.12651,0.54999,0.96644,0.86606,0.70559,0.80575,0.62212,0.86776,0.70632,0.80281,0.59308,0.89333,1.59581,0.84502,1.14483,0.000132193,0.000132193,0.000132193
95,5041.29,0.63508,1.12178,0.54506,0.967,0.85822,0.70333,0.80493,0.62017,0.86105,0.70587,0.80151,0.5873,0.89288,1.61901,0.83004,1.1452,0.00011569,0.00011569,0.00011569
96,5094.8,0.62914,1.11355,0.5285,0.96722,0.81911,0.72677,0.80171,0.61603,0.82335,0.73128,0.80009,0.59337,0.89098,1.62245,0.85035,1.13953,9.91865e-05,9.91865e-05,9.91865e-05
97,5147.55,0.61952,1.10977,0.52004,0.95835,0.86548,0.7146,0.80778,0.62161,0.87139,0.71883,0.80754,0.59291,0.89113,1.62003,0.82941,1.14054,8.26832e-05,8.26832e-05,8.26832e-05
98,5201.78,0.60431,1.05568,0.50175,0.94818,0.8233,0.73146,0.80594,0.62717,0.82942,0.73233,0.8021,0.59398,0.87149,1.62589,0.82925,1.13433,6.61799e-05,6.61799e-05,6.61799e-05
99,5255.63,0.61266,1.09861,0.50392,0.95758,0.89459,0.68748,0.80852,0.62509,0.85065,0.71884,0.80145,0.59222,0.87994,1.61246,0.82464,1.14271,4.96766e-05,4.96766e-05,4.96766e-05
100,5308.87,0.60767,1.08162,0.49804,0.95183,0.89557,0.67587,0.80482,0.62238,0.84002,0.71043,0.79949,0.59253,0.87609,1.62023,0.8284,1.13867,3.31733e-05,3.31733e-05,3.31733e-05
